record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20060803","CDFW","CDFW","08","065409","0",,,,,"1","3","1987","19880614","19880617","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"8.4","97","N","5000","46829",,,"0000","292929","5000","5007","C","0.0966","26",,,"FUNDING-CDFG.DIET STUDY-OMP GROUP.","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065410","0",,,,,"1","3","1987","19880615","19880617","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"9.65","102","N","5000","43344",,,"0000","293162","5000","8822","C","0.1691","24",,,"FUNDING-CDFG.DIET STUDY-SILVER CUP GROUP","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065411","0",,,,,"1","3","1987","19880620","19880623","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"11.34","99","W","5000","36325",,,"0000","209416","5000","10973","C","0.232","19",,,"FUNDING-CDFG.DIET STUDY-RANGEN GROUP. HIGH MORTALITY IN ONE TRUCK LOAD.","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065412","0",,,,,"1","3","1988","19890621","19890623","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"8.56","93","N","5000","49400",,,"0000","279800","5000","3381","W","0.0641","18",,,"FUNDING-REGION 2.","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065413","0",,,,,"1","3","1988","19890612","19890613","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"11.34","104","N","5000","41125",,,"0000","188875","5000","9992","W","0.1955","24",,,"FUNDING-CDFG. FEED STUDY-BIODIET.","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065414","0",,,,,"1","3","1988","19890614","19890615","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"11.94","105","N","5000","49848",,,"0000","218122","5000","2243","W","0.0431","16",,,"FUNDING-CDFG. DIET STUDY-RANGEN.","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065415","0",,,,,"1","3","1988","19890616","19890621","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"11.34","101","N","5000","48207",,,"0000","237793","5000","3417","W","0.0662","22",,,"FUNDING-CDFG. DIET STUDY-SILVER CUP.","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065418","0",,,,,"1","3","1989","19900613","19900615","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"10.55","99","N","5000","45384",,,"0000","229816","5000","4902","W","0.0975","14",,,"FEED STUDY: FISH FED OREGON MOIST PELLET CONTROL GROUP FOR 06-24-20","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065419","0",,,,,"1","3","1989","19900612","19900614","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"10.08","95","N","5000","46156",,,"0000","244594","5000","4616","W","0.0909","16",,,"FEED STUDY: FISH FED SILVER CUP FEED","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065420","0",,,,,"1","3","1989","19900614","19900619","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"9.45","100","N","5000","46263",,,"0000","308937","5000","3877","W","0.0773","18",,,"HAULED IN 1% SALT SOLUTION; 065418 IS   CONTROL GROUP","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065421","0",,,,,"1","3","1989","19900611","19900614","6FCSUCAR BENE","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"9.86","98","N","5000","47663",,,"0000","273837","5000","3181","W","0.0626","20",,,"FEED STUDY: FISH FED RANGEN FEED","BENICIA","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065447","0",,,,,"1","3","1982","19830817","19830817","6MOSFCMA","6FCSAAMN NBFH",,"V","H","E",,"19.72",,"N","5000","47320",,,"5000","2543",,,,"0.051","4",,,,"CALIF. MARIT. ACAD.","NIMBUS FISH HATCHERY","NA","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065448","0",,,,,"1","3","1982","19830818","19830818","6FCSUUSC PCHI","6FCSAAMN NBFH",,"V","H","E",,"17.12",,"N","5000","46615",,,"5000","3725",,,,"0.074","3",,,,"PORT CHICAGO","NIMBUS FISH HATCHERY","NA","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065449","0",,,,,"1","3","1982","19830819","19830819","6MOSFBER","6FCSAAMN NBFH",,"V","H","E",,"18.14",,"N","5000","47350",,,"5000","2650",,,,"0.053","1",,,,"BERKELEY MINOR PORT","NIMBUS FISH HATCHERY","NA","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065450","0",,,,,"1","3","1983","19840724","19840724","6MOSFBER","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"12.6",,"N","5000","49513",,,"5000","1062",,,,"0.021","4",,,,"BERKELEY MINOR PORT","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065451","0",,,,,"1","3","1983","19840723","19840723","6FCSUUSC PCHI","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"12.6",,"N","5000","50114",,,"5000","558",,,,"0.011","3",,,,"PORT CHICAGO","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065452","0",,,,,"1","3","1983","19840725","19840725","6MOSFFBA","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"12.6",,"N","5000","48677",,,"5000","1923",,,,"0.038","2",,,,"FORT BAKER MINOR PT","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065453","0",,,,,"1","3","1984","19850703","19850703","6MOSFBER","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"15.12",,"N","5000","24276",,,"5000","1224",,,,"0.048","1",,,,"BERKELEY MINOR PORT","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065454","0",,,,,"1","3","1984","19850703","19850703","6MOSFCMA","6FCSAAMN NBFH","6FCSAAMN","V","H","E",,"15.12",,"N","5000","25103",,,"5000","697",,,,"0.027",,,,,"CALIF. MARIT. ACAD.","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065455","12",,,,,"1","3","2000","20010523","20010615","6MOSFROD SELBWICNET","6FCSAAMN NBFH","6FCSAAMN","G","H","P",,"6.39","91","N","5000","98171",,,"0000","1226581","5000","1204","W","0.0121","30","250",,"MASS MARKING DEMONSTRATION","WICKLAND OIL NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065456","12",,,,,"1","3","2000","20010523","20010615","6MOSFROD SELBWICNET","6FCSAAMN NBFH","6FCSAAMN","G","H","P",,"5.74","88","N","5000","99528",,,"0000","285184",,,"W","0","30","250",,"MASS MARKING DEMONSTRATION. RELEASE COMBINED W/ 065457.","WICKLAND OIL NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065457","12",,,,,"1","3","2000","20010523","20010615","6MOSFROD SELBWICNET","6FCSAAMN NBFH","6FCSAAMN","G","H","P",,"5.74","88","N","5000","99102",,,"0000","285185","5000","807","W","0.0081","30","250",,"MASS MARKING DEMONSTRATION. RELEASE COMBINED W/ 065456.","WICKLAND OIL NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065458","12",,,,,"1","3","2000","20010523","20010615","6MOSFROD SELBWICNET","6FCSAAMN NBFH","6FCSAAMN","G","H","P",,"5.81","89","N","5000","99297",,,"0000","322581","5000","403","W","0.004","30","250",,"MASS MARKING DEMONSTRATION. RELEASE COMBINED W/ 065459.","WICKLAND OIL NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065459","12",,,,,"1","3","2000","20010523","20010615","6MOSFROD SELBWICNET","6FCSAAMN NBFH","6FCSAAMN","G","H","P",,"5.81","89","N","5000","99439",,,"0000","322581","5000","403","W","0.004","30","250",,"MASS MARKING DEMONSTRATION. RELEASE COMBINED W/ 065458","WICKLAND OIL NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065460","12",,,,,"1","3","2000","20010523","20010615","6MOSFROD SELBWICNET","6FCSAAMN NBFH","6FCSAAMN","G","H","P",,"6.67","93","N","5000","96371",,,"0000","1086133","5000","2805","W","0.0283","30","250",,"MASS MARKING DEMONSTRATION.","WICKLAND OIL NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","C"
"T","4.1","20060803","CDFW","CDFW","08","065520","0",,,,,"1","3","1982","19830620","19830620","6FBMAMAD MRFH","6FBMAMAD MRFH",,"V","H","E",,"9.86",,"N","5000","19142",,,"5000","6726",,,,"0.26","15",,,,"MAD RIVER HATCHERY","MAD RIVER HATCHERY","NA","CA","NOCA","MAEL","C"
"T","4.1","20060803","CDFW","CDFW","08","065527","0",,,,,"1","3","1997","19981201","19981202","6FBELMAI VANA","6FBMAMAD MRFH","6FBEL","Y","H","B",,"57.42",,"N","5000","15867",,,"5000","419",,,,"0.0257","21",,,"BOTH POSITIVE & NEGATIVE BKD FISH.","VAN ARSDALE","MAD RIVER HATCHERY","EEL RIVER","CA","NOCA","MAEL","C"
"T","4.1","20060803","CDFW","CDFW","08","065528","0",,,,,"1",,"1998","19991210","19991210","6FBELMAI VANA","6FBMAMAD MRFH","6FBEL","Y","H","P",,"71.99",,"N","5000","13796",,,"5000","803",,,,"0.055","14","731",,,"VAN ARSDALE","MAD RIVER HATCHERY","EEL RIVER","CA","NOCA","MAEL","C"
"T","4.1","20060803","CDFW","CDFW","08","065530","12",,,,,"1","3","2000","20011129","20011129","6FBELMAI VANA","6FBMAMAD MRFH","6FBEL","Y","H","P",,"57.42",,"N","5000","10982",,,"5000","340",,,,"0.03","19","566",,,"VAN ARSDALE","MAD RIVER HATCHERY","EEL RIVER","CA","NOCA","MAEL","C"
"T","4.1","20060803","CDFW","CDFW","08","065531","12",,,,,"1","3","2000","20011129","20011129","6FBELMAI VANA","6FBRRDRC WSFH","6FBEL","Y","H","P",,"51.54",,"N","5000","13368",,,"5000","162",,,,"0.012","28","677",,,"VAN ARSDALE","WARM SPRINGS HATCHERY","EEL RIVER","CA","NOCA","MAEL","C"
"T","4.1","20060803","CDFW","CDFW","08","065532","12",,,,,"1","3","2001","20021125","20021125","6FBELMAI VANA","6FBMAMAD MRFH","6FBEL","Y","H","P",,"36.29",,"N","5000","31101",,,"5000","188",,,,"0.006","14","1565",,,"VAN ARSDALE","MAD RIVER HATCHERY","EEL RIVER","CA","NOCA","MAEL","C"
"T","4.1","20060803","CDFW","CDFW","08","065607","0",,,,,"1","3","1982","19830629","19830629","6FKTRUTR LIME","6FKTRUTR TRHA","6FKTR","G","H","E",,"3.11","64","N","5000","88854",,,"5000","3856",,,,"0.0416","3",,,,"LIME POINT","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065608","0",,,,,"1","3","1983","19840619","19840619","6FKTRUTR STEB","6FKTRUTR TRHA","6FKTR","V","H","E",,"9.86",,"N","5000","91153",,,"5000","4297",,,,"0.045","32",,,,"STEEL BRIDGE","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065609","0",,,,,"1","3","1982","19831114","19831114","6FKTRUTR STEB","6FKTRUTR TRHA","6FKTR","Y","H","E",,"40.14","123","N","5000","20765",,,"5000","761",,,,"0.0354","96",,,,"STEEL BRIDGE","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065610","0",,,,,"1","3","1982","19831114","19831114","6FKTRUTR JUNC","6FKTRUTR TRHA","6FKTR","Y","H","E",,"33.85","111","W","5000","20902",,,"0000","4902","5000","1130",,"0.0513","90",,,"REDMOUTH DISEASE","JUNCTION CITY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065611","0",,,,,"1","3","1982","19831115","19831115","6FKTRUTR LIME","6FKTRUTR TRHA","6FKTR","Y","H","E",,"41.24","125","W","5000","21223",,,"5000","1052",,,,"0.0472","78",,,"REDMOUTH DISEASE","LIME POINT","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065612","0",,,,,"1","3","1983","19840620","19840620","6FKTRUTR JUNC","6FKTRUTR TRHA","6FKTR","V","H","B",,"9.26",,"N","5000","97311",,,"5000","3139",,,,"0.0312","17",,,,"JUNCTION CITY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065613","0",,,,,"1","3","1983","19840622","19840622","6FKTRUTR LIME","6FKTRUTR TRHA","6FKTR","V","H","B",,"9.86",,"N","5000","100227",,,"5000","3273",,,,"0.0316","15",,,,"LIME POINT","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065614","0",,,,,"1","3","1983","19841016","19841016","6FKTRUTR STEB","6FKTRUTR TRHA","6FKTR","Y","H","B",,"37.49","147","N","5000","25547",,,"5000","468",,,,"0.018","21",,,,"STEEL BRIDGE","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065615","0",,,,,"1","3","1983","19841017","19841017","6FKTRUTR JUNC","6FKTRUTR TRHA","6FKTR","Y","H","B",,"33.85","138","N","5000","25754",,,"5000","376",,,,"0.0144","10",,,,"JUNCTION CITY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065616","0",,,,,"1","3","1983","19841018","19841018","6FKTRUTR LIME","6FKTRUTR TRHA","6FKTR","Y","H","B",,"32.17","142","N","5000","26171",,,"0000","1190","5000","557",,"0.0208","7",,,,"LIME POINT","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065617","0",,,,,"1","3","1984","19850610","19850612","6FKTRUTR STEB","6FKTRUTR TRHA","6FKTR","V","H","B",,"8.26","89","N","5000","98906",,,"5000","5194",,,,"0.0499","24",,,,"STEEL BRIDGE","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065618","0",,,,,"1","3","1984","19850612","19850613","6FKTRUTR JUNC","6FKTRUTR TRHA","6FKTR","V","H","B",,"8.25","91","N","5000","98989",,,"5000","5511",,,,"0.0527","24",,,,"JUNCTION CITY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065619","0",,,,,"1","3","1984","19850614","19850617","6FKTRUTR LIME","6FKTRUTR TRHA","6FKTR","V","H","B",,"8.38","90","N","5000","94100",,,"5000","5900",,,,"0.059","9",,,,"LIME POINT","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065620","0",,,,,"1","3","1984","19851008","19851008","6FKTRUTR STEB","6FKTRUTR TRHA","6FKTR","Y","H","B",,"36.29","143","N","5000","30459",,,"5000","791",,,,"0.0253","10",,,,"STEEL BRIDGE","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065621","0",,,,,"1","3","1984","19851008","19851008","6FKTRUTR JUNC","6FKTRUTR TRHA","6FKTR","Y","H","B",,"37.8","144","N","5000","24541",,,"5000","959",,,,"0.0376","18",,,,"JUNCTION CITY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065622","0",,,,,"1","3","1984","19851009","19851009","6FKTRUTR LIME","6FKTRUTR TRHA","6FKTR","Y","H","B",,"41.24","147","N","5000","25450",,,"5000","950",,,,"0.036","24",,,,"LIME POINT","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065623","0",,,,,"1","3","1985","19860619","19860619","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","G","H","P",,"6.39","71","N","5000","196249",,,"0000","1351875","5000","9651","W","0.0469",,,,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065624","0",,,,,"1","3","1984","19860227","19860228","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","P",,"81","187","N","5000","102512",,,"0000","52350","5000","1228","W","0.0118","14",,,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065625","0",,,,,"1","3","1985","19861024","19861024","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","P",,"33.6","142","N","5000","97368",,,"0000","919890","5000","1182","W","0.012","16",,,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065626","0",,,,,"1","3","1986","19870611","19870617","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","G","H","P",,"5.1","73","N","5000","202486",,,"0000","3395015","5000","3764","W","0.0182","35",,,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065627","0",,,,,"1","3","1986","19870921","19870921","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","P",,"23.87","132","N","5000","100320",,,"0000","733238","5000","2717","W","0.0264","21",,,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065628","0",,,,,"1","3","1986","19870924","19870924","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","E",,"41.24",,"N","5000","26730",,,"0000","17820",,,"W",,,,,"FEED STUDY","TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065629","0",,,,,"1","3","1986","19870611","19870611","6FKTRUTR SAWP","6FKTRUTR SAWP","6FKTR","G","H","P",,"5.46","66","N","5000","99118",,,"0000","1320978","5000","4023","P","0.039","7",,,,"SAWMILL PONDS","SAWMILL PONDS","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065630","0",,,,,"1","3","1986","19870627","19870627","6FKTRUTR AMBP","6FKTRUTR AMBP","6FKTR","G","H","P",,"6.57","77","N","5000","92351",,,"0000","2081378","5000","5894","P","0.06","8",,,,"AMBROSE PONDS","AMBROSE PONDS","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065631","0",,,,,"1","3","1987","19881028","19881028","6FKTRUTR AMBP","6FKTRUTR AMBP","6FKTR","Y","H","P",,"50.97","160","N","5000","92300",,,"5000","923",,,,"0.0099","11",,,"FUNDING-CDFG.UNKNOWN MORTALITY(ADULT STEELHEAD PREDATION)PRIOR TO RELEASE.","AMBROSE PONDS","AMBROSE PONDS","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065632","0",,,,,"1","3","1988","19891027","19891027","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","P",,"29.29","143","N","5000","97569",,,"0000","965850","5000","2625",,"0.0262","5",,,"HISTORY OF IHN","TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065633","0",,,,,"1","3","1987","19880602","19880602","6FKTRUTR AMBP","6FKTRUTR AMBP","6FKTR","G","H","P",,"3.88","64","W","5000","172980",,,"0000","2161472","5000","15753","B","0.0835","14",,,"FUNDING-CDFG.INFECTED WITH IHN.","AMBROSE PONDS","AMBROSE PONDS","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065635","0",,,,,"1","3","1988","19890612","19890612","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","G","H","P",,"6.21","79","W","5000","194197",,,"0000","2624202","5000","3623","W","0.0183","7",,,"FUNDING-CDFG. HISTORY OF IHN DISEASE.","TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065637","0",,,,,"1","3","1989","19901016","19901016","6FKTR","6FKTRUTR TRHA","6FKTR","Y","H","P",,"56.75","158","N","5000","23625",,,"0000","378258","5000","1451",,"0.0579","20",,,,"TRINITY RIVER","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065639","0",,,,,"1","1","1989","19901001","19901001","6FKTR","6FKTRUTR TRHA","6FKTR","Y","H","P",,"39.48","146","N","5000","102555",,,"0000","239567","5000","6792",,"0.0621","29",,,,"TRINITY RIVER","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","HVT","08","065642","0",,,,,"1","3","1998","19991004","19991013","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","P",,"23.81","1281","N","5000","16673",,,"0000","32496","5000","270","W","0.0159","14",,,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","HVT","08","065643","0",,,,,"1","3","2000","20010606","20010613","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","G","H","P",,"6.87","77","N","5000","25007",,,"0000","86975","5000","311","W","0.0123","14","500",,"POOR AD-CLIP 623 FISH","TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065658","0",,,,,"1","1","1991","19921002","19921002","6FKTR","6FKTRUTR TRHA","6FKTR","Y","H","P",,"55.37","159","N","5000","110797",,,"0000","263434","5000","1070","W","0.0096","22",,,"HISTORY OF BKD; 5% W/ GAS BUBBLE DISEASE","TRINITY RIVER","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065661","0",,,,,"1","3","1986","19871002","19871002","6FKTRHOL",,"6FKTRHOL",,"W","E",,"67.7",,"N","5000","6715",,,,,,,,,,,,,"HORSE LINTO CREEK","NA","HORSE LINTO CREEK","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065663","0",,,,,"1","3","1985","19861003","19861003","6FKTRHOL","6FKTRHOL HOLH","6FKTRHOL","Y","H","E",,"41.24",,"N","5000","4924",,,"0000","47",,,"C",,"7",,,,"HORSE LINTO CREEK","HORSE LINTO HAT.","HORSE LINTO CREEK","CA","KLTR","TRIN","C"
"T","4.1","20060803","CDFW","CDFW","08","065702","0",,,,,"1","3","1991","19921117","19921125","6FKKLUPR IRGH","6FKKLUPR IRGH","6FKKL","Y","H","P",,"53.4",,"N","5000","43115",,,"0000","832356","5000","2902","B","0.0631","26",,,"RELEASED WITH 066337","IRON GATE HATCHERY","IRON GATE HATCHERY","KLAMATH RIVER","CA","KLTR","KLAM","C"
"T","4.1","20060803","CDFW","CDFW","08","065703","0",,,,,"1","3","1990","19911115","19911117","6FKKLUPR IRGH","6FKKLUPR IRGH","6FKKL","Y","H","P",,"56.75",,"N","5000","95880",,,"0000","894120","5000","3620","C","0.0364","21",,,"10,000 FISH WERE LOST AT RELEASE. REASONUNKNOWN","IRON GATE HATCHERY","IRON GATE HATCHERY","KLAMATH RIVER","CA","KLTR","KLAM","C"
"T","4.1","20060803","CDFW","CDFW","08","065704","0",,,,,"1","3","1993","19940610","19940615","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","G","H","P",,"5.21","73","N","5000","201032",,,"5000","1243",,,,"0.0061","20",,,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
